Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
51576,0.77,Premium,G,SI2,61.9,59.0,2391,5.88,5.84,3.63
10443,1.0,Premium,H,SI1,61.3,60.0,4788,6.38,6.35,3.9
35178,0.31,Ideal,G,IF,61.8,55.0,891,4.35,4.39,2.7
49426,0.7,Very Good,H,SI1,61.0,58.0,2107,5.67,5.7,3.47
50713,0.77,Very Good,H,SI2,63.3,58.0,2293,5.78,5.76,3.65
52555,0.7,Ideal,F,VS2,62.0,57.0,2535,5.71,5.67,3.53
3368,0.27,Very Good,E,VS1,63.8,60.0,407,4.03,4.09,2.59
44681,0.53,Ideal,D,VS2,60.2,55.0,1610,5.26,5.3,3.18
17342,1.0,Good,E,VS2,58.2,60.0,6958,6.52,6.54,3.8
30732,0.33,Ideal,D,VS1,61.7,55.0,739,4.47,4.48,2.76
7366,1.03,Very Good,F,SI2,61.1,59.0,4218,6.51,6.58,4.0
20685,1.2,Premium,F,VS2,62.8,59.0,8964,6.78,6.69,4.23
5227,0.73,Ideal,H,IF,62.3,55.0,3785,5.77,5.79,3.6
34415,0.3,Ideal,G,IF,62.0,55.0,863,4.33,4.35,2.69
39737,0.38,Ideal,D,VS1,62.1,53.9,1092,4.65,4.67,2.9
37876,0.32,Ideal,E,IF,60.6,60.0,1004,4.43,4.45,2.69
40474,0.64,Good,F,I1,57.3,64.0,1140,5.75,5.69,3.28
1695,0.92,Fair,I,VS2,64.4,58.0,3033,6.13,6.1,3.94
51310,0.31,Good,E,SI1,63.4,55.0,544,4.32,4.35,2.75
10689,1.01,Fair,E,SI1,65.3,59.0,4844,6.13,6.19,4.02
51196,0.6,Premium,F,VVS2,61.3,59.0,2350,5.45,5.41,3.33
15527,1.01,Good,E,VS2,63.7,56.0,6221,6.27,6.29,4.0
35113,0.3,Ideal,F,IF,62.0,56.0,886,4.31,4.33,2.68
757,0.9,Premium,I,VS2,61.9,59.0,2857,6.2,6.14,3.82
15774,1.03,Premium,F,VS2,62.4,58.0,6307,6.47,6.42,4.02
9475,1.03,Ideal,H,SI1,62.3,56.0,4603,6.48,6.45,4.03
34281,0.32,Premium,J,SI1,62.2,59.0,468,4.41,4.37,2.73
486,0.73,Premium,D,SI1,61.7,55.0,2821,5.84,5.82,3.6
34514,0.33,Premium,G,VVS1,60.4,59.0,868,4.44,4.47,2.69
31490,0.34,Ideal,G,VS2,61.7,56.0,765,4.53,4.48,2.78
45141,0.56,Premium,F,VS2,59.6,58.0,1654,5.34,5.36,3.19
8210,0.91,Very Good,H,VS1,62.1,59.0,4370,6.17,6.2,3.84
7275,1.0,Very Good,H,SI2,63.3,57.0,4200,6.37,6.3,4.01
9178,1.04,Premium,D,SI2,61.9,58.0,4543,6.54,6.49,4.03
36160,0.57,Very Good,G,I1,59.5,56.9,929,5.42,5.46,3.24
7971,1.04,Ideal,H,SI2,60.3,57.0,4323,6.54,6.59,3.96
39054,0.54,Ideal,I,SI1,61.9,54.0,1057,5.25,5.28,3.26
25407,2.01,Very Good,J,SI1,61.7,59.0,14125,8.01,8.09,4.97
1958,0.74,Ideal,D,VS2,61.9,56.0,3087,5.84,5.79,3.6
21535,1.12,Ideal,F,VVS2,61.4,57.0,9634,6.69,6.66,4.1
24267,2.03,Premium,J,SI1,60.1,58.0,12492,8.26,8.21,4.95
9159,1.02,Very Good,E,SI2,63.3,58.0,4540,6.31,6.4,4.02
37463,0.42,Ideal,G,VS1,61.2,54.0,984,4.86,4.82,2.96
34820,0.3,Premium,H,VVS1,62.3,58.0,878,4.32,4.29,2.68
16509,1.02,Very Good,F,VS2,63.3,59.0,6597,6.4,6.37,4.04
20447,1.51,Ideal,G,SI2,60.5,55.0,8794,7.4,7.36,4.46
6433,1.02,Ideal,D,SI2,62.5,57.0,4044,6.43,6.38,4.0
18841,1.51,Very Good,H,SI2,60.8,58.0,7723,7.4,7.51,4.53
26320,1.59,Ideal,G,VVS2,62.6,55.0,15823,7.47,7.44,4.67
6447,1.01,Fair,G,SI2,58.3,62.0,4047,6.46,6.5,3.78
48546,0.7,Good,F,SI1,63.5,59.0,1988,5.58,5.64,3.56
16244,1.01,Good,G,VS1,63.2,58.0,6499,6.34,6.38,4.02
32377,0.43,Ideal,G,SI1,61.5,57.0,790,4.84,4.87,2.98
24368,0.31,Ideal,D,VS2,62.1,55.0,636,4.32,4.38,2.7
46822,0.7,Premium,H,SI2,60.5,61.0,1808,5.75,5.72,3.47
15505,1.2,Ideal,I,VS1,62.1,56.5,6210,6.8,6.84,4.23
24769,2.02,Ideal,J,SI1,62.2,57.0,13132,8.06,8.11,5.03
27077,1.5,Premium,F,VVS2,58.8,58.0,17203,7.51,7.43,4.39
35801,0.31,Very Good,F,IF,61.4,55.0,914,4.39,4.41,2.7
47630,0.51,Ideal,D,VS1,62.3,56.0,1882,5.09,5.12,3.18
40987,0.5,Ideal,E,SI2,63.0,57.0,1181,5.09,5.04,3.19
7648,1.01,Premium,G,SI2,60.1,59.0,4269,6.45,6.39,3.86
24706,0.32,Ideal,F,VS1,61.5,56.0,639,4.4,4.44,2.72
34307,0.36,Good,F,VVS1,62.4,63.0,858,4.46,4.51,2.8
35265,0.34,Ideal,G,VVS1,62.1,55.0,895,4.46,4.49,2.78
23564,1.54,Premium,G,SI1,60.5,61.0,11574,7.47,7.44,4.51
19846,1.08,Ideal,F,VS1,61.4,55.0,8405,6.61,6.69,4.08
28766,0.31,Ideal,E,VS2,62.0,55.0,680,4.34,4.37,2.7
6252,1.05,Very Good,E,SI2,61.7,59.0,4010,6.52,6.58,4.04
11327,1.18,Premium,G,SI2,60.5,60.0,4988,6.88,6.81,4.14
29783,0.3,Ideal,D,SI1,61.4,56.0,709,4.35,4.32,2.66
2690,0.74,Ideal,F,VS2,60.8,57.0,3246,5.85,5.87,3.56
4646,0.91,Premium,I,VS1,61.9,57.0,3669,6.24,6.19,3.85
50663,0.31,Ideal,G,VS2,61.7,55.0,544,4.35,4.37,2.69
3249,0.8,Premium,E,SI1,61.5,58.0,3356,5.93,5.97,3.66
6520,0.91,Very Good,H,VS1,61.7,56.0,4066,6.22,6.25,3.85
13254,1.18,Premium,I,VS1,62.6,59.0,5477,6.73,6.71,4.21
46363,0.57,Ideal,F,VS2,62.3,55.0,1760,5.36,5.3,3.32
53233,0.77,Good,F,SI1,63.2,57.0,2642,5.82,5.85,3.69
43420,0.41,Premium,D,VVS1,62.2,58.0,1413,4.77,4.71,2.95
35933,0.35,Premium,E,VS2,61.9,61.0,919,4.54,4.5,2.8
38921,0.33,Ideal,G,IF,61.3,57.0,1052,4.46,4.42,2.72
32920,0.42,Very Good,D,SI1,60.8,59.0,810,4.82,4.85,2.94
49479,0.61,Ideal,E,VS2,59.7,57.0,2115,5.57,5.52,3.31
8286,1.0,Very Good,F,SI2,62.2,55.0,4383,6.39,6.44,3.99
44439,0.51,Ideal,E,VS2,61.7,53.0,1590,5.18,5.2,3.2
9023,0.9,Very Good,G,VS1,61.3,61.0,4515,6.15,6.25,3.8
13177,1.12,Very Good,E,SI1,58.8,61.0,5447,6.74,6.8,3.98
8088,1.01,Good,F,SI1,63.4,55.0,4339,6.35,6.42,4.05
13907,1.08,Ideal,G,VS2,62.1,57.0,5661,6.57,6.54,4.07
53631,0.3,Very Good,D,SI1,60.6,60.0,552,4.3,4.32,2.61
48557,0.53,Ideal,G,VVS1,62.1,54.0,1990,5.2,5.23,3.24
889,0.7,Premium,F,VS1,59.0,59.0,2874,5.79,5.77,3.41
42051,0.42,Good,E,VVS2,64.1,57.0,1269,4.7,4.73,3.02
2188,0.72,Premium,H,VVS1,61.4,58.0,3137,5.75,5.78,3.54
27752,0.32,Premium,I,VS1,62.6,58.0,648,4.4,4.38,2.75
13289,1.0,Premium,D,SI1,62.1,61.0,5488,6.32,6.3,3.92
39825,0.39,Premium,H,VVS2,62.1,58.0,1097,4.65,4.63,2.88
45813,0.56,Very Good,F,VS1,62.0,59.0,1712,5.3,5.34,3.3
27250,2.02,Very Good,F,SI1,60.1,60.0,17658,8.21,8.29,4.96
10284,1.11,Premium,G,SI2,61.2,59.0,4755,6.74,6.66,4.1
53453,0.91,Good,I,SI1,64.2,59.0,2676,5.98,6.05,3.86
52090,0.72,Ideal,H,SI1,62.2,58.0,2458,5.72,5.76,3.57
41479,0.56,Premium,J,VS2,60.9,60.0,1232,5.33,5.27,3.23
20966,1.52,Ideal,I,VS2,62.1,55.0,9176,7.41,7.33,4.58
43556,0.52,Ideal,D,SI1,62.2,54.0,1429,5.14,5.18,3.21
23134,1.5,Premium,I,VVS1,62.4,60.0,11155,7.32,7.29,4.56
21563,1.75,Ideal,J,VS2,62.1,57.0,9663,7.71,7.66,4.77
4291,0.9,Ideal,J,VS1,61.6,55.0,3587,6.24,6.27,3.85
39245,0.51,Premium,F,SI2,62.1,56.0,1068,5.16,5.11,3.19
49473,0.68,Very Good,G,VS1,60.7,58.0,2114,5.68,5.75,3.47
29298,0.3,Ideal,I,VS2,61.3,58.0,438,4.3,4.31,2.64
14576,1.03,Very Good,I,SI2,63.5,58.0,5884,6.38,6.4,4.06
44923,0.74,Very Good,E,SI2,63.3,59.0,1632,5.82,5.78,3.67
47921,0.76,Premium,H,SI1,60.9,59.0,1915,5.91,5.86,3.58
52968,0.24,Ideal,F,VVS2,62.6,57.0,552,3.93,3.96,2.47
40714,0.41,Very Good,D,VVS2,62.5,54.0,1160,4.79,4.81,3.0
20559,1.21,Premium,F,VS2,60.1,55.0,8870,7.01,6.91,4.18
39890,0.42,Ideal,F,VS1,61.0,57.0,1103,4.87,4.84,2.96
24415,2.23,Very Good,J,SI2,60.5,61.0,12655,8.4,8.47,5.1
40002,0.41,Ideal,F,VS2,62.3,57.0,1107,4.78,4.75,2.97
46556,0.51,Ideal,E,VS2,62.2,57.0,1781,5.11,5.08,3.17
26128,2.28,Premium,H,SI2,62.5,58.0,15413,8.39,8.33,5.23
18052,0.34,Ideal,H,VS1,62.4,55.0,615,4.48,4.5,2.8
32155,0.28,Ideal,F,VVS2,62.2,53.0,787,4.22,4.23,2.63
6113,0.91,Good,H,VS2,62.7,62.0,3979,6.11,6.21,3.86
18454,1.0,Very Good,G,VVS1,62.3,56.0,7507,6.29,6.4,3.95
53904,0.75,Very Good,E,SI1,62.9,57.0,2753,5.79,5.84,3.66
29198,0.33,Very Good,I,IF,59.0,61.0,694,4.49,4.56,2.67
10175,1.0,Premium,H,VS1,59.1,60.0,4732,6.45,6.42,3.8
20160,1.21,Ideal,G,VS1,62.6,56.0,8616,6.77,6.81,4.25
52472,0.71,Ideal,G,SI1,61.7,56.0,2518,5.74,5.77,3.55
38004,0.43,Ideal,G,VS1,62.3,56.0,1008,4.85,4.82,3.01
39387,0.52,Ideal,I,SI1,61.8,56.0,1075,5.15,5.18,3.19
11084,1.0,Fair,F,SI1,62.6,59.0,4925,6.25,6.3,3.93
22579,2.63,Premium,J,I1,62.3,61.0,10628,8.81,8.76,5.47
43926,0.26,Ideal,G,VVS2,62.7,53.0,514,4.09,4.11,2.57
32946,0.34,Ideal,I,SI1,62.4,56.0,459,4.45,4.49,2.79
30531,0.38,Premium,D,SI1,62.2,58.0,733,4.57,4.63,2.86
31717,0.33,Ideal,E,VS1,62.3,53.8,771,4.42,4.44,2.76
31798,0.42,Premium,F,SI1,61.5,58.0,773,4.8,4.83,2.96
17949,1.06,Ideal,G,VS2,62.3,56.0,7255,6.49,6.54,4.06
8043,0.39,Very Good,G,SI2,62.7,54.0,581,4.64,4.71,2.93
40776,0.42,Very Good,E,VVS2,59.8,56.0,1167,4.9,4.92,2.94
21494,1.19,Ideal,G,VVS2,60.7,57.0,9587,6.8,6.85,4.14
18702,0.36,Ideal,D,SI1,60.6,56.0,619,4.58,4.63,2.79
22578,1.51,Good,H,VS2,63.5,60.0,10628,7.24,7.27,4.61
31713,0.42,Ideal,I,VS1,61.5,55.0,771,4.83,4.86,2.98
19403,1.35,Premium,H,VS2,61.5,58.0,8062,7.15,7.09,4.38
40758,0.4,Ideal,F,VVS2,62.8,56.0,1163,4.73,4.69,2.96
24041,0.38,Very Good,D,SI2,59.2,61.0,633,4.67,4.72,2.78
10220,1.0,Ideal,E,SI2,61.8,57.0,4743,6.39,6.43,3.96
26002,1.51,Ideal,F,VS2,61.5,57.0,15226,7.39,7.36,4.54
26067,2.11,Fair,I,SI1,67.2,60.0,15282,7.86,7.8,5.26
44207,0.5,Ideal,G,VS1,62.0,54.0,1569,5.11,5.15,3.18
19869,1.46,Ideal,E,SI2,62.3,55.0,8421,7.29,7.25,4.53
10176,1.0,Fair,H,VS1,64.1,60.0,4732,6.3,6.22,4.01
52063,0.7,Good,E,SI2,63.5,56.0,2453,5.6,5.68,3.58
49552,0.55,Ideal,G,VVS2,62.0,57.0,2129,5.26,5.22,3.25
30836,0.33,Premium,H,VS1,59.2,58.0,743,4.55,4.5,2.68
34861,0.3,Premium,G,VVS2,62.0,58.0,878,4.29,4.26,2.65
22919,1.51,Ideal,H,VS2,64.2,59.0,10959,7.22,7.16,4.62
2948,0.76,Ideal,D,VS2,60.2,56.0,3293,5.95,5.92,3.57
52455,0.7,Ideal,F,SI1,62.7,57.0,2515,5.66,5.7,3.56
53207,0.75,Very Good,G,SI1,62.1,60.0,2634,5.79,5.83,3.61
49747,0.73,Ideal,E,SI2,62.1,57.0,2155,5.75,5.71,3.56
32677,0.31,Premium,G,VS1,61.8,59.0,802,4.35,4.32,2.68
26464,1.5,Premium,E,VS1,62.5,58.0,16023,7.21,7.28,4.53
3943,0.8,Very Good,D,SI1,62.9,60.0,3502,5.89,5.94,3.72
475,0.72,Ideal,H,VS1,62.3,56.0,2819,5.73,5.77,3.58
18513,1.21,Ideal,F,SI1,62.3,55.7,7546,6.8,6.85,4.25
47870,0.52,Ideal,G,VVS2,62.1,56.0,1911,5.14,5.17,3.2
47564,0.51,Very Good,G,VVS2,61.7,58.0,1875,5.13,5.18,3.18
45852,0.55,Ideal,F,VS2,61.4,56.0,1715,5.28,5.31,3.25
5150,1.01,Premium,I,SI2,59.6,62.0,3767,6.56,6.5,3.89
4541,1.0,Premium,H,SI2,59.6,62.0,3640,6.52,6.41,3.85
23172,2.01,Premium,J,SI1,60.3,56.0,11188,8.02,7.96,4.82
5423,1.01,Good,J,VS1,63.2,62.0,3823,6.29,6.33,3.99
49939,0.7,Good,H,VS2,58.9,65.0,2187,5.69,5.76,3.37
45153,0.5,Premium,F,VS2,62.1,58.0,1654,5.1,5.01,3.14
51658,0.3,Ideal,G,VS2,62.0,54.0,545,4.33,4.35,2.69
51956,0.85,Ideal,J,VS2,61.7,55.0,2442,6.08,6.11,3.76
3262,0.7,Ideal,F,VS1,60.3,57.0,3359,5.74,5.79,3.47
44773,0.42,Ideal,D,VVS1,61.8,56.0,1621,4.82,4.79,2.97
44435,0.48,Ideal,H,VVS2,62.5,56.0,1590,4.98,5.02,3.12
50106,0.51,Ideal,F,VVS1,60.9,57.0,2208,5.16,5.21,3.16
18778,1.02,Very Good,D,VS2,63.2,58.0,7677,6.4,6.36,4.03
50731,0.72,Ideal,G,SI2,62.6,52.0,2295,5.74,5.77,3.6
44029,0.51,Ideal,E,SI1,62.8,55.0,1546,5.12,5.07,3.2
13642,1.1,Ideal,H,SI1,62.7,57.0,5583,6.6,6.63,4.15
29290,0.31,Ideal,G,SI2,61.9,55.0,436,4.37,4.39,2.71
45566,0.52,Ideal,E,VS2,61.1,57.0,1689,5.18,5.2,3.17
33235,0.42,Ideal,G,VS1,61.0,56.0,823,4.82,4.86,2.95
20149,1.2,Premium,G,VS1,62.8,58.0,8602,6.84,6.75,4.27
45602,0.47,Good,E,VVS1,64.0,62.0,1690,4.9,4.97,3.16
30526,0.44,Good,H,SI1,63.5,57.0,733,4.82,4.85,3.07
20233,1.01,Ideal,G,VVS2,61.6,54.0,8662,6.51,6.55,4.02
33182,0.41,Good,E,SI2,63.8,57.0,818,4.75,4.68,3.01
8933,1.01,Premium,F,SI2,61.6,58.0,4497,6.4,6.39,3.94
8699,0.9,Good,G,VS1,63.6,58.0,4460,6.12,6.09,3.88
9558,1.1,Ideal,H,SI2,62.6,56.0,4620,6.65,6.57,4.14
27537,1.54,Ideal,G,VVS1,61.4,56.0,18294,7.42,7.47,4.57
15221,1.15,Very Good,F,SI1,62.5,59.0,6110,6.62,6.69,4.16
42103,0.51,Good,F,SI1,64.1,58.0,1274,5.03,5.02,3.22
52641,0.27,Very Good,E,VVS2,62.0,60.0,552,4.15,4.17,2.58
32986,0.3,Ideal,E,VVS2,61.0,56.0,812,4.33,4.39,2.66
28098,0.31,Very Good,F,SI1,63.5,56.0,663,4.33,4.3,2.74
7007,1.06,Premium,I,SI1,62.9,60.0,4155,6.47,6.43,4.06
22701,0.3,Ideal,J,VS2,61.9,56.0,630,4.33,4.3,2.67
48352,0.54,Ideal,E,VS1,61.2,57.0,1962,5.25,5.27,3.22
29212,0.32,Ideal,F,VS1,61.2,56.2,695,4.41,4.44,2.71
50503,0.67,Good,E,VS2,61.6,61.0,2270,5.57,5.6,3.44
39685,0.4,Ideal,F,VVS2,61.7,56.0,1088,4.72,4.74,2.92
22340,1.24,Premium,G,VVS2,59.9,60.0,10388,7.0,6.98,4.19
7890,1.0,Very Good,E,SI2,62.2,59.0,4312,6.35,6.38,3.96
10884,1.21,Premium,I,SI2,62.1,59.0,4879,6.86,6.8,4.24
45414,0.51,Ideal,G,VS1,60.4,59.0,1668,5.16,5.21,3.13
10348,1.21,Premium,J,SI1,59.9,60.0,4770,6.89,6.86,4.12
45637,0.25,Very Good,G,VVS1,60.6,55.0,525,4.12,4.14,2.5
12597,1.08,Very Good,H,SI1,63.4,57.0,5286,6.54,6.51,4.14
46733,0.85,Premium,I,I1,59.6,58.0,1796,6.24,6.14,3.69
31916,0.3,Premium,G,VS1,62.5,55.0,776,4.32,4.25,2.68
408,0.31,Very Good,F,SI1,61.8,58.0,555,4.32,4.35,2.68
53716,0.57,Ideal,E,VVS2,60.6,56.2,2719,5.36,5.4,3.26
7047,1.02,Premium,F,SI2,59.9,59.0,4162,6.56,6.59,3.94
14402,0.95,Good,G,VVS2,57.7,59.7,5817,6.5,6.58,3.77
45599,0.5,Ideal,D,VS2,61.9,57.0,1690,5.08,5.1,3.15
39918,0.42,Very Good,E,VS1,62.1,55.0,1105,4.81,4.85,3.0
49513,0.7,Fair,F,SI1,66.0,56.0,2121,5.59,5.56,3.68
23043,1.3,Ideal,G,VVS2,62.0,57.0,11073,6.96,7.03,4.34
15111,1.25,Very Good,E,SI2,60.8,55.0,6073,6.94,7.0,4.24
1436,0.82,Ideal,F,SI1,62.6,57.0,2974,5.96,6.02,3.75
14249,1.29,Ideal,J,VS2,62.1,59.0,5771,6.92,6.96,4.31
40264,0.33,Ideal,D,SI2,61.1,57.0,492,4.47,4.5,2.74
14265,1.01,Ideal,H,VS1,62.6,57.0,5777,6.37,6.4,4.0
16710,0.3,Very Good,E,SI2,61.7,61.0,421,4.29,4.33,2.66
30781,0.4,Ideal,D,SI1,62.5,55.0,741,4.71,4.73,2.95
53869,0.75,Premium,F,SI1,61.1,59.0,2744,5.86,5.79,3.56
36628,0.24,Very Good,D,VVS2,61.5,58.0,478,3.96,3.98,2.44
2525,0.7,Premium,F,VVS1,63.0,60.0,3204,5.62,5.59,3.53
34430,0.3,Ideal,G,IF,60.9,57.0,863,4.35,4.39,2.66
51260,0.63,Ideal,G,VS2,60.9,56.0,2357,5.57,5.6,3.4
48810,0.72,Very Good,I,SI1,59.8,58.0,2026,5.84,5.87,3.5
40292,0.4,Very Good,H,VVS2,63.2,55.0,1125,4.73,4.7,2.98
27296,1.71,Premium,F,VS2,61.4,60.0,17766,7.72,7.62,4.71
7713,0.33,Premium,H,VS1,59.2,58.0,579,4.5,4.55,2.68
45345,0.52,Very Good,D,VS2,63.6,59.0,1664,5.09,5.13,3.25
39065,0.4,Ideal,G,VVS1,61.2,56.0,1059,4.74,4.8,2.92
30503,0.31,Premium,D,SI1,62.0,58.0,732,4.35,4.3,2.68
24116,2.01,Premium,H,SI1,60.0,60.0,12271,8.16,8.13,4.89
40295,0.4,Ideal,H,VVS2,62.4,57.0,1125,4.73,4.69,2.94
50681,0.73,Very Good,I,VS1,62.4,56.0,2288,5.72,5.76,3.58
50816,0.75,Premium,D,SI2,60.3,61.0,2307,5.88,5.86,3.54
5945,0.93,Good,I,VS2,58.2,60.0,3946,6.41,6.48,3.75
29105,0.34,Ideal,H,VS2,61.4,57.0,689,4.55,4.48,2.77
25548,1.51,Premium,G,VS1,62.6,60.0,14375,7.19,7.28,4.53
37499,0.53,Premium,E,SI2,62.2,57.0,984,5.2,5.16,3.22
6556,1.11,Ideal,J,SI2,62.5,57.0,4073,6.64,6.6,4.14
16723,0.33,Ideal,H,VS1,61.6,55.0,610,4.46,4.48,2.75
11479,1.14,Very Good,E,SI2,60.2,58.0,5014,6.71,6.78,4.06
1146,0.77,Ideal,D,SI2,60.6,56.0,2922,5.95,5.9,3.59
24835,2.02,Premium,H,SI1,61.4,61.0,13229,8.09,8.03,4.95
26633,1.51,Very Good,F,VS1,60.0,60.0,16402,7.39,7.42,4.44
42970,0.46,Premium,F,VS1,60.5,58.0,1367,4.97,5.02,3.02
44905,0.55,Premium,E,SI1,62.4,57.6,1630,5.23,5.28,3.27
2129,0.71,Very Good,E,SI1,60.0,56.0,3122,5.85,5.78,3.49
1768,0.79,Very Good,F,SI1,61.5,58.0,3047,5.94,5.97,3.66
49838,0.52,Ideal,F,VVS2,62.0,55.0,2168,5.16,5.2,3.21
5748,0.9,Very Good,E,VS2,63.4,59.0,3894,6.19,6.11,3.9
13325,1.02,Very Good,F,SI1,59.8,58.0,5500,6.49,6.55,3.9
7180,1.11,Ideal,G,SI2,61.9,55.0,4185,6.65,6.6,4.1
45413,0.51,Ideal,G,VS1,61.7,56.0,1668,5.1,5.2,3.18
33037,0.32,Ideal,G,VVS1,61.6,55.0,814,4.43,4.47,2.74
38917,0.33,Ideal,G,IF,61.6,56.0,1052,4.48,4.45,2.75
17557,1.02,Good,F,VS1,63.7,57.0,7068,6.35,6.39,4.06
34232,0.4,Ideal,E,SI2,61.2,55.0,855,4.77,4.74,2.91
50616,0.24,Good,F,VS1,62.5,60.0,399,3.96,3.98,2.48
4848,0.71,Ideal,F,VS1,60.8,56.0,3710,5.81,5.82,3.54
10970,1.04,Very Good,D,SI2,58.6,58.0,4906,6.65,6.72,3.92
22537,1.51,Ideal,I,VS1,61.6,56.0,10576,7.37,7.43,4.56
26604,1.6,Ideal,G,VVS1,60.8,56.0,16339,7.58,7.54,4.6
9146,1.01,Fair,D,SI2,64.6,62.0,4538,6.26,6.21,4.03
48490,0.75,Premium,G,SI1,59.4,62.0,1980,5.95,5.91,3.52
44109,0.51,Ideal,G,VS2,61.3,55.0,1557,5.16,5.19,3.17
34381,0.41,Very Good,I,VVS1,59.8,61.0,863,4.79,4.84,2.88
23188,1.74,Ideal,J,VS1,61.1,56.0,11194,7.85,7.79,4.78
8252,1.02,Ideal,H,SI2,60.5,57.0,4375,6.56,6.52,3.95
4894,0.73,Very Good,F,VVS1,60.6,56.0,3720,5.79,5.83,3.52
28665,0.31,Ideal,G,VVS2,62.1,54.0,677,4.37,4.39,2.72
2952,0.74,Premium,D,VS2,58.0,59.0,3294,6.0,5.93,3.46
38281,0.28,Very Good,E,VS2,63.7,58.0,487,4.12,4.14,2.63
46093,0.96,Fair,H,I1,69.2,56.0,1739,5.97,5.83,4.08
41948,0.29,Ideal,D,VS1,61.7,57.0,504,4.23,4.26,2.62
4892,1.04,Ideal,F,I1,61.6,57.0,3718,6.51,6.46,4.0
15016,1.02,Very Good,D,SI1,62.8,56.0,6047,6.39,6.44,4.03
52319,0.33,Premium,F,SI1,60.9,59.0,550,4.42,4.45,2.7
22100,1.28,Ideal,G,VS1,62.1,57.0,10126,6.91,6.94,4.3
27796,0.37,Premium,G,VS2,59.3,60.0,649,4.67,4.71,2.78
13012,1.23,Ideal,J,SI1,62.2,57.0,5407,6.89,6.81,4.26
31988,0.3,Ideal,F,VS2,62.9,57.0,776,4.29,4.26,2.69
21843,1.0,Premium,F,VVS1,61.0,60.0,9901,6.43,6.39,3.91
49234,0.7,Ideal,I,SI1,60.8,59.0,2083,5.74,5.78,3.5
18465,1.07,Very Good,F,VS1,62.0,56.0,7513,6.51,6.55,4.05
26240,2.01,Very Good,I,VS2,62.5,61.0,15675,7.97,8.03,5.0
819,0.72,Premium,E,SI1,60.9,60.0,2863,5.78,5.74,3.51
17374,0.32,Premium,G,SI1,62.8,56.0,612,4.36,4.34,2.73
40779,0.35,Premium,D,VVS1,60.8,58.0,1167,4.53,4.55,2.76
43481,0.7,Fair,G,SI2,69.3,60.0,1420,5.41,5.35,3.72
26681,0.3,Very Good,J,VS1,59.5,60.0,427,4.39,4.45,2.63
17115,1.01,Ideal,G,VS2,60.6,57.0,6826,6.47,6.53,3.94
33080,0.47,Premium,I,SI2,61.5,62.0,814,5.01,4.95,3.06
49687,0.59,Very Good,E,VS2,59.4,63.0,2145,5.42,5.46,3.23
41594,0.24,Very Good,G,VS1,62.4,56.0,391,3.99,4.03,2.5
13537,1.27,Premium,I,SI1,62.3,56.0,5547,6.93,6.85,4.29
43601,0.29,Ideal,G,VS1,62.2,54.0,507,4.23,4.26,2.64
40312,0.4,Ideal,E,VS1,62.3,56.0,1125,4.73,4.71,2.94
9176,1.0,Very Good,D,SI2,61.6,58.0,4543,6.37,6.45,3.95
30483,0.31,Premium,D,SI1,60.0,61.0,732,4.43,4.41,2.65
32629,0.28,Very Good,D,VS1,60.5,58.0,458,4.23,4.26,2.57
51595,0.7,Good,E,VS2,63.0,61.0,2394,5.51,5.64,3.51
17667,0.94,Ideal,F,VS2,61.2,57.0,7120,6.29,6.33,3.86
36635,0.41,Very Good,D,SI1,63.2,58.0,947,4.77,4.72,3.0
5440,0.93,Ideal,F,SI2,59.5,57.0,3828,6.37,6.33,3.78
45204,0.51,Premium,G,VS1,61.1,58.0,1656,5.12,5.19,3.15
19243,1.09,Ideal,E,VS2,62.4,55.0,7978,6.55,6.6,4.1
17498,1.15,Premium,G,VS1,63.0,60.0,7032,6.68,6.6,4.18
19845,1.23,Very Good,H,VVS1,62.5,58.0,8405,6.77,6.82,4.25
38617,0.3,Ideal,J,IF,61.5,56.0,489,4.32,4.33,2.66
53640,0.3,Ideal,D,SI1,61.0,56.0,552,4.35,4.37,2.66
8636,1.07,Very Good,I,SI1,62.6,58.0,4451,6.49,6.57,4.09
53,0.32,Ideal,I,SI1,60.9,55.0,404,4.45,4.48,2.72
14993,1.01,Ideal,F,SI1,62.7,54.0,6039,6.38,6.44,4.02
40751,0.4,Ideal,F,VVS2,61.7,56.0,1163,4.74,4.72,2.92
24347,1.21,Ideal,F,VVS1,62.0,58.0,12613,6.82,6.86,4.24
12075,1.62,Premium,J,SI2,61.8,59.0,5157,7.48,7.44,4.61
22753,1.12,Ideal,E,VVS2,60.6,57.0,10769,6.77,6.66,4.07
520,0.82,Ideal,F,SI2,62.4,54.0,2824,6.02,5.97,3.74
30643,0.41,Fair,I,VS1,65.3,58.0,735,4.62,4.66,3.03
28902,0.3,Very Good,G,VVS2,62.8,60.0,684,4.25,4.28,2.68
31260,0.32,Ideal,E,VS1,61.7,57.0,758,4.39,4.42,2.72
12444,0.9,Premium,E,VS1,60.1,56.0,5242,6.38,6.3,3.81
17546,1.22,Premium,F,SI1,62.5,59.0,7059,6.83,6.78,4.25
44670,0.32,Ideal,H,VS2,62.0,54.0,523,4.41,4.43,2.74
29585,0.31,Ideal,F,VVS2,62.2,53.0,706,4.37,4.41,2.73
37839,0.33,Ideal,D,VS2,62.1,54.0,1002,4.46,4.43,2.76
